"A[0,1]",b[0],x
-3.296903034273248,-0.9126936019433176,"[-0.6252516189368243, 0.17390538736271907]"
-3.0160226168403845,-1.507835490211168,"[-0.6913410430548769, 0.37553505068874327]"
-2.2079513656838046,-0.9749776852753556,"[-0.7204246050038837, 0.2644894334293205]"
-3.0344642486946034,-1.41509016522835,"[-0.6818227823291475, 0.3443911891951057]"
-2.303991798085515,-1.4079199673167948,"[-0.7696407666196681, 0.42978055568812307]"
-2.8843837982062213,-1.2666947253116776,"[-0.6818203247288854, 0.31086315407836623]"
-3.3507324737409854,-1.1972742462194919,"[-0.6425161800264372, 0.2532460622042313]"
-3.2248813700098937,-1.3913557196872388,"[-0.6648179241850088, 0.31955823403630806]"
-2.6573890833246154,-1.285387579162254,"[-0.7061208835725387, 0.33948841004949826]"
-2.431686542488486,-1.2610694857996334,"[-0.7306228755385964, 0.355529653128109]"
-2.5330648542079675,-1.1025803540510277,"[-0.6988958814552325, 0.2855303180474113]"
-2.6868008249365136,-1.356521469221072,"[-0.7104929033112611, 0.36136428068361726]"
-2.1985719709244864,-0.8922991171809526,"[-0.7089104622988758, 0.23085454756342358]"
-2.7977927681601704,-1.0294071858444376,"[-0.6664368767936613, 0.23865606168551534]"
-2.8825204727979874,-0.8387602414805956,"[-0.6421743119263981, 0.17007037676627468]"
-3.6888825677571266,-1.3874011865651807,"[-0.6359176375972271, 0.282543011172747]"
-3.163572888701082,-0.823813715858869,"[-0.6251894609714779, 0.15315058813695984]"
-2.1892840967198848,-1.1361184751189486,"[-0.7479733554824465, 0.3335195250556534]"
-2.739947308415636,-1.2855289702302592,"[-0.6973994834585764, 0.33103832717656945]"
-2.332486364809193,-1.0706112639569543,"[-0.7182166607152425, 0.29188239551052836]"
-2.4469988268243443,-1.1484569676153593,"[-0.7143310037883046, 0.3108976904485743]"
-2.7578960839537934,-1.3519217421798229,"[-0.702300392408003, 0.35199312560807783]"
-3.175030495776198,-1.3037152884559475,"[-0.6617491070499737, 0.2974971461032926]"
-2.3557352630309456,-1.1341188437341538,"[-0.7239291972829887, 0.31464439980037123]"
-2.2217316646277325,-1.1276366969325726,"[-0.7417271883868148, 0.3263567890152347]"
-2.382715446897509,-1.4906938825615672,"[-0.7678862581252462, 0.450719795690594]"
-2.1531938626861824,-1.0494533739282643,"[-0.7398039349751205, 0.30091935173877254]"
-2.550646943414832,-1.4572433136952827,"[-0.7385819050386366, 0.41416585674346823]"
-2.596004887110271,-1.0864379516569964,"[-0.6905029875804349, 0.27414413249100644]"
-3.0521444231990755,-1.1550414648812386,"[-0.6586123615855842, 0.2613215467437462]"
-2.2721272076139143,-1.5129741850990743,"[-0.790373676581401, 0.47709153985772124]"
-3.7193170399936,-1.0220248879693241,"[-0.6135124099502872, 0.1852629739952319]"
-3.0833109101294673,-1.1177164131089232,"[-0.6533595154871951, 0.247499185957361]"
-2.933929095098002,-0.7736341972140789,"[-0.6331596358753026, 0.14656041201074324]"
-3.1114522228792914,-1.0869797017168676,"[-0.6490010040953677, 0.2361423805547807]"
-1.8940647901517926,-1.3042864680917523,"[-0.8362563979933204, 0.44899356644972244]"
-1.904396265490103,-1.084502916490348,"[-0.7897245241303447, 0.3444103138952061]"
-2.861636464646841,-1.373900396596335,"[-0.693970792866767, 0.34849285511591643]"
-2.237516397680943,-1.3557347357611582,"[-0.7734733344278869, 0.41829663702592024]"
-3.1539232901021066,-1.2025981202245963,"[-0.6553539582287422, 0.26852783677570485]"
-2.6389492460762667,-1.2297534192573478,"[-0.70204775550384, 0.3216163612468916]"
-2.9406226112489833,-0.8277904510199269,"[-0.6376341070889958, 0.16381757643705452]"
-2.3620454043988355,-1.320210999137294,"[-0.7482675256367383, 0.386995888725406]"
-3.7357310768070495,-0.9965395162917139,"[-0.6114159650177973, 0.17793148371139758]"
-3.612477079069567,-0.8628439201145796,"[-0.6083489671903402, 0.14745370689077172]"
-2.7367856340411008,-1.292062817384887,"[-0.6983928634930384, 0.33361117862268685]"
-3.6004566693656908,-1.3983857256707801,"[-0.6413300918634224, 0.29171716508007345]"
-2.1651238085227926,-0.952696993215861,"[-0.7226708374533501, 0.2588674181255556]"
-3.023235163647194,-1.0707004553893922,"[-0.6535351179931136, 0.23683426483170503]"
-2.6412587861216656,-0.971803607403245,"[-0.6734913528122246, 0.22954128329999687]"
-2.0783584643669,-1.2450496235137545,"[-0.7849303741530583, 0.39408137619512484]"
-3.537954407065279,-0.9235360601422388,"[-0.6150564729855832, 0.16668527262388563]"
-2.202774384047772,-0.8216624541534558,"[-0.6975337538796681, 0.20115005318825807]"
-2.39461113125278,-1.0057450860231572,"[-0.7020196796214979, 0.26089253087714975]"
-1.909519820817549,-1.2118755976245927,"[-0.8140445660139423, 0.40327788706594997]"
-2.5210637743815587,-1.4812260921426803,"[-0.745539162441639, 0.4270410514657272]"
-1.9514400348995766,-1.0455449808163286,"[-0.7728999883654116, 0.32082308027264356]"
-2.2345209666099275,-0.8637450193069808,"[-0.7003025044965263, 0.21645268307103946]"
-2.850847229963071,-0.92963020091471,"[-0.6528171340012655, 0.20180846247103504]"
-3.278091064172913,-0.8150099433935678,"[-0.6190719061325121, 0.14612756711726513]"
-2.3925779073447844,-1.0946941860151742,"[-0.7139925560732022, 0.2955754070150602]"
-2.822574999314883,-0.9294344755860721,"[-0.6548008307497312, 0.20337909683182756]"
-1.9593621852930847,-1.4581301614623827,"[-0.8498877717555413, 0.5087718932895916]"
-3.4132827004951145,-1.3079195709237643,"[-0.6463825115006532, 0.2804065262828881]"
-2.756260863206892,-1.2472966294017749,"[-0.6918766120534684, 0.3162954154281197]"
-3.6095406375245203,-1.3010566710687343,"[-0.634943834600583, 0.26497886675499294]"
-2.491562566997283,-0.9866158340881951,"[-0.6892424794397987, 0.24584632834535905]"
-2.6122188487460067,-1.0966542357981832,"[-0.6900391234351139, 0.2764498642123149]"
-2.5657224552625175,-0.9927529494440871,"[-0.6827149708200235, 0.2425131036228767]"
-2.416128221054831,-1.2852399749788086,"[-0.7358541136722734, 0.3666477595223507]"
-2.205215484707188,-0.801123526459373,"[-0.6941059581619181, 0.19245721611168062]"
-2.9515251347351916,-0.9047694243173678,"[-0.6438379148918995, 0.188152771452085]"
-2.632717556028239,-1.2222558324195807,"[-0.701890792188499, 0.31956214003043415]"
-2.619516468920206,-1.2518761635637794,"[-0.7066184869065869, 0.3315006124070974]"
-2.42462295066526,-1.1889601912050074,"[-0.7222835451575691, 0.32869168550347316]"
-3.196864621724624,-1.026548610650767,"[-0.6390306402249204, 0.21262266789294904]"
-2.8120059745902855,-1.4807010651003165,"[-0.7093132701467436, 0.38966263889232877]"
-2.9106362967149826,-0.9906522309646945,"[-0.6543048774411043, 0.2183507709939129]"
-2.852097351727883,-0.8114951756448816,"[-0.641515772530418, 0.1624501658595392]"
-2.6809754846578864,-1.0988869460994621,"[-0.6836576315716294, 0.2714846531861243]"
-2.164468218010751,-0.9760267066893699,"[-0.7264640367526951, 0.2687731915658511]"
-3.569023173382457,-1.2397342160998635,"[-0.6332997820466625, 0.25105519632697126]"
-2.8688710299617655,-1.0361224477490443,"[-0.6615613590962743, 0.23600627578703912]"
-2.028618615819186,-0.8270940392121294,"[-0.7200761618238903, 0.2150652013820545]"
-3.6629497200882017,-1.4578288774128196,"[-0.6414166506251001, 0.30295561524563897]"
-3.3107379569312494,-0.9092366882853338,"[-0.6243299204587744, 0.1722856138980152]"
-3.604809169567793,-1.4061723076535722,"[-0.6415599084126691, 0.2934903946023718]"
-2.7081531314846163,-1.1638127784106007,"[-0.6879441842441836, 0.2918753268161036]"
-2.0478081551098652,-0.8821100981531164,"[-0.7271480022607832, 0.2380414448988618]"
-2.9223803183801507,-1.2107019375989263,"[-0.673427123414807, 0.2892200975924473]"
-2.0143494316952535,-0.940390116673636,"[-0.7425363244962522, 0.26678166106161977]"
-2.990752668625349,-1.0291976394099482,"[-0.6521917902302019, 0.22577324303620996]"
-3.1739118588664335,-1.4739308429905031,"[-0.6750073228429462, 0.34896444824528106]"
-3.6701711461880895,-1.2348152878463363,"[-0.6279689559110374, 0.24358430777745518]"
-3.376046863371446,-1.5120070318691845,"[-0.6626879928806321, 0.3413295897315089]"
-2.698521643149841,-1.2834496466723602,"[-0.7014827102232358, 0.33452840825231345]"
-2.9434870676041105,-1.3071739036265078,"[-0.6803229924655096, 0.318649429335368]"
-3.423413433825721,-1.3608147346611164,"[-0.6493157172615347, 0.2945627170852893]"
-2.981498980027605,-1.1628574631186006,"[-0.664485216352252, 0.2690659013316777]"
-3.419321518689733,-1.2516178014801256,"[-0.6422422439813292, 0.2641026966349242]"
-2.732922846979129,-1.1369457738526911,"[-0.6828269789347038, 0.28041528888119793]"
-2.9753030964506206,-1.1408253531676245,"[-0.6630276612615558, 0.26248709381710433]"
-2.649165879764781,-1.0623742594798697,"[-0.6826900747570533, 0.26115999110851357]"
-3.3167409320926775,-0.9083076241576652,"[-0.6239739037214574, 0.17175193684603554]"
-2.0276467217343126,-0.8262398374680415,"[-0.7200560558300838, 0.21475239098805043]"
-2.0427908434609234,-0.9143706508570227,"[-0.7335542352085499, 0.25271647137099745]"
-2.391606972727879,-0.7913818151573959,"[-0.674036241796716, 0.17793910744495817]"
-3.449092129989066,-1.1809455654821928,"[-0.6358765267352868, 0.24233469219146359]"
-3.4113703585321784,-1.444985287680651,"[-0.6557354272771193, 0.3192547908226322]"
-2.243463338280109,-1.4218638251280056,"[-0.7822700767487563, 0.44453607888794494]"
-2.994547931142714,-0.9784539158356423,"[-0.6475433755192611, 0.2093842095424964]"
-3.106357306035233,-1.4082715427604513,"[-0.6752514497759768, 0.3353737197992329]"
-2.883141324812007,-1.2246626168273522,"[-0.6780219202286323, 0.2971335629542207]"
-3.257061048390899,-1.3114503619193205,"[-0.6566102419151708, 0.2932357115546708]"
-2.7405471763596054,-0.7707981420561696,"[-0.6446448430194343, 0.15359283341176871]"
-2.6695499921818606,-1.2549639510345565,"[-0.7015200861309737, 0.32748072585936083]"
-3.116307351162132,-0.9530029760070684,"[-0.6379445931358195, 0.19470790742439065]"
-3.700700920663516,-1.3562316522936073,"[-0.633508656397174, 0.27356561140235897]"
-3.249327235063624,-1.45753280419629,"[-0.6679473092359551, 0.3369977788485098]"
-2.382461334440927,-0.7840035823654209,"[-0.673890821576586, 0.17555840069213863]"
-2.109358425674681,-0.9252435309490374,"[-0.7258591877990284, 0.2518756983173002]"
-2.783254751120609,-1.3792035665599442,"[-0.7023816182983397, 0.35857235229300166]"
-1.978765670597845,-1.2828223485930563,"[-0.812206958509425, 0.42552345209900994]"
-2.14151789009301,-1.4640753582416552,"[-0.8086989448142913, 0.4787109772639982]"
-2.5257621250268363,-0.9312875544240662,"[-0.6792393818577999, 0.2227613718268879]"
-1.9978045773087227,-1.507827780207818,"[-0.8493609978742711, 0.5240011644086126]"
-2.7866832093681406,-1.4588326477893614,"[-0.7099225274538178, 0.38523739761655845]"
-2.1908115598178264,-0.9956992905927058,"[-0.7259262717956372, 0.27465414574288194]"
-3.3279487393680616,-1.3358094814732346,"[-0.6536548230795436, 0.29479111983806716]"
-3.7687934204656752,-1.4997533680141484,"[-0.6381128896031575, 0.3060472163393267]"
-3.419329046350762,-1.0795501175552038,"[-0.6306970462025161, 0.2156125644417875]"
-3.3153637911242786,-1.0805628370516909,"[-0.6363053561411107, 0.2217612478915729]"
-3.5668498334806427,-0.8706484589007174,"[-0.6105871611220982, 0.15118745102494158]"
-3.090994890795028,-0.9618726935540785,"[-0.640148057444936, 0.19878502899739198]"
-1.9144443298082965,-1.2553953224613204,"[-0.8215567090269174, 0.4228431960417098]"
-3.691614015661007,-1.3919367453327298,"[-0.636038007886087, 0.2835448706203526]"
-2.0686250024501343,-0.8731318461259728,"[-0.722673408262409, 0.23247977149662946]"
-2.206309371991841,-1.4709635474735523,"[-0.796688472201728, 0.47072944470347067]"
-2.2814130425122077,-0.9030168851701599,"[-0.7007062361083116, 0.22912151216927032]"
-3.4121474704688404,-1.1044203265233936,"[-0.6327418049532103, 0.2230298551861728]"
-2.532247448550587,-1.1386498877481146,"[-0.7032678331361166, 0.29892953278435375]"
-3.2618428645760393,-0.7908198646383309,"[-0.6180386943896352, 0.13961130864991467]"
-2.4897135257599072,-0.7939446365213308,"[-0.6658087226421086, 0.17375034091872166]"
-2.3549119479311087,-1.3141061915128958,"[-0.7485093751877514, 0.3855200590557645]"
-2.7806123523382538,-1.2981020679462452,"[-0.6945801659217652, 0.33126904793254236]"
-3.4753238661048766,-1.0044276534720036,"[-0.6229956290630563, 0.19172534002840017]"
-3.482933257917043,-1.2240059332906823,"[-0.6368599137634626, 0.252190112840951]"
-3.4822111199437176,-1.1862927544781494,"[-0.6344561323372739, 0.24178682277518665]"
-3.2805272267035415,-0.9239318144866523,"[-0.6268757362010645, 0.1779305307337152]"
-3.188039004477174,-1.3054064403442749,"[-0.6609493476726133, 0.29694985452987954]"
-3.281282822218392,-1.3219107543159496,"[-0.6557436220209165, 0.2944023425161646]"
-3.729817778591235,-0.9536099340884479,"[-0.6092119528454342, 0.16702445456816228]"
-3.602810249616799,-0.9985615646554676,"[-0.6169483462943913, 0.18422386200600616]"
-2.724523976381708,-0.9407770680553341,"[-0.6632971232183779, 0.21316902958322506]"
-3.6128751329702498,-0.8314086660187215,"[-0.6064374762502733, 0.1390237115962917]"
-2.2619416620863744,-0.801224382023185,"[-0.6880407599525733, 0.1891305493472357]"
-2.211357439837334,-1.3332799393143249,"[-0.774682494982882, 0.41279375317591]"
-2.8394888756997383,-1.2624858943364445,"[-0.6854787857145955, 0.313596667303461]"
-3.170664768979787,-0.9063982740870399,"[-0.6312431109018072, 0.1778182604884485]"
-3.667856274090536,-1.5156678235796928,"[-0.6445351430663467, 0.3178580450715295]"
-3.1733221388280652,-0.9090960468100896,"[-0.6313101627005813, 0.17850802741006747]"
-2.0747991393234546,-0.776252350960589,"[-0.7052103898789106, 0.18966256234826903]"
-3.532467566409195,-0.9660740339380613,"[-0.6179670166126242, 0.1785389986251823]"
-2.5175546762550054,-1.4149314272056306,"[-0.7380787081009242, 0.4029116431876031]"
-2.473196239630239,-1.4746848960588559,"[-0.7516967079278566, 0.4313101449579601]"
-2.522789153574504,-1.065419958825292,"[-0.6955596230672394, 0.2726811764129277]"
-1.93383608491802,-1.2244605865837492,"[-0.8110539767200314, 0.4055541231520944]"
-2.7025628511694038,-1.1567925678735296,"[-0.6877444172315648, 0.2899215792533136]"
-2.7857402753778038,-0.9026158505330586,"[-0.6548191378378577, 0.19643762128202713]"
-2.764107089492847,-0.8265192757116671,"[-0.6487275565311874, 0.17164085997743125]"
-2.803082569196831,-0.9440343009935903,"[-0.6576410415561578, 0.20945194804912218]"
-2.9133382395528584,-0.7708969865233689,"[-0.6340797927317761, 0.14648530727404185]"
-2.5068147033831956,-0.8714374917150007,"[-0.6737718630852856, 0.20175387230224662]"
-2.997418132442523,-0.7879689933655636,"[-0.6309057488182689, 0.14864656557995523]"
-2.1442820805697087,-1.1094239469355358,"[-0.7508337076668585, 0.3273459514050822]"
-2.200044067527838,-1.1774928699164378,"[-0.7526857835079707, 0.3495319981334511]"
-2.7975289969398003,-1.477843153972972,"[-0.710612611101672, 0.3904054485528551]"
-2.2994119673500077,-1.1745885229184936,"[-0.7372601482769408, 0.3368049993447928]"
-2.8445517057263787,-1.349420285759128,"[-0.6933080411673809, 0.34210643666229257]"
-3.618720914960007,-1.4339752036323445,"[-0.6424599509907846, 0.2999101905687385]"
-3.5684997646179304,-1.3783415671678338,"[-0.6418908405880168, 0.28862731832252625]"
-1.928368795675907,-1.2056100896346837,"[-0.8085874962122503, 0.397622768906646]"
-2.3379378944106946,-1.082112694152672,"[-0.7191115225515334, 0.29591353511315754]"
-2.428529731972836,-0.8187200092241562,"[-0.6742415980000056, 0.18644496902159188]"
-3.2661245950032485,-1.058653998505792,"[-0.6374732201959383, 0.21820249486051793]"
-2.7940683062258134,-0.8191867003425564,"[-0.6459869241888768, 0.16770834553377553]"
-3.1330934045177794,-0.8823904717434824,"[-0.6313740704774194, 0.1722652809238699]"
-3.363781789462464,-1.3903620926837363,"[-0.6551255346007882, 0.307631174853324]"
-2.589574122078344,-1.3505456653407022,"[-0.721228458502478, 0.3703742249351543]"
-2.1030600736261538,-1.0847301953751383,"[-0.7534294577654728, 0.3213505484706041]"
-1.9047368397574886,-1.4783285384046054,"[-0.8684322704882088, 0.5286830504678516]"
-3.3563874590369887,-1.1964193255434745,"[-0.6421260888096065, 0.25262774615439487]"
-3.096621132323863,-1.1795082984798735,"[-0.6574769788544813, 0.2656683233628894]"
-3.7513506623805766,-0.8205920254662303,"[-0.6009416195011285, 0.13180358080184973]"
-3.4706082489347185,-0.7605556109066689,"[-0.6073163148593056, 0.12416995816969098]"
-3.6036894829305752,-1.1866941800011606,"[-0.6283164875024594, 0.2346723760512349]"
-2.527929613533186,-1.5141027621443903,"[-0.7484834650451282, 0.43825445940751995]"
-2.9930694286403976,-1.206838354184792,"[-0.6674185278068913, 0.28218810755793977]"
-2.02532747922468,-1.048034108351701,"[-0.7601110773115749, 0.3137749797217492]"
-2.417368943105383,-0.78827700725941,"[-0.6713160469238889, 0.17536915152939922]"
-3.2429268752320763,-1.1459075667343013,"[-0.6452750561705397, 0.24536347063217084]"
-2.0835838695635123,-1.0431310407621779,"[-0.7495645675942819, 0.3053958923748334]"
-2.3746832876813344,-1.3824236980947953,"[-0.7547163334521284, 0.4096607689297064]"
-3.489804872659942,-0.7990540429425427,"[-0.6090762679855768, 0.1342449066443207]"
-2.185879003445996,-1.504525526053097,"[-0.8059609984506092, 0.48818084657579786]"
-3.5862932676540984,-1.3789535597241847,"[-0.6409333982712839, 0.28751082753270946]"
-2.9620981976050325,-0.7900202786496368,"[-0.6330368160981267, 0.1507210655660643]"
-3.346157381441426,-1.3802801025136888,"[-0.6555856015739907, 0.30616386008488133]"
-3.358630069592271,-1.4914438915178168,"[-0.6624846161277993, 0.3370100029382685]"
-2.451610995502838,-1.3210547076490546,"[-0.7355516799453274, 0.3760167799707105]"
-2.4354326116500276,-0.8101348016136767,"[-0.6725209125487372, 0.18277484374135486]"
-2.0374624267484185,-0.8073085838907025,"[-0.7153688164433107, 0.20567478440392964]"
-3.7108215802457316,-1.0662571584689002,"[-0.6163880881749227, 0.19718632831500077]"
-2.3242631609769466,-0.9931663470744131,"[-0.7084762953120689, 0.26186931596228874]"
-2.0750566153579273,-1.1866523083700071,"[-0.7755511600521106, 0.36901906566754117]"
